"address","addressCity","addressState","addressStreet","addressZipcode","area","availabilityDate","baths","beds","brokerName","countryCurrency","hasAdditionalAttributions","id","isFeaturedListing","isHomeRec","isSaved","isUndisclosedAddress","isUserClaimingOwner","latLong/latitude","latLong/longitude","list","openHouseDescription","openHouseStartDate","price","shouldShowZestimateAsPrice","statusText","statusType","unformattedPrice","variableData/text","variableData/type","zpid"
"5031 W Creedance Blvd, Glendale, AZ 85310","Glendale","AZ","5031 W Creedance Blvd","85310","3086",,"3","4","Libertas Real Estate","$","true","7930459","false","false","false","false","false","33.700268","-112.16875","true","Open House - 11:00 AM - 2:00 PM","2024-06-01T11:00:00","$1,050,000","false","House for sale","FOR_SALE","1050000","Open: Sat. 11am-2pm","OPEN_HOUSE","7930459"
"8330 E Earll Dr, Scottsdale, AZ 85251","Scottsdale","AZ","8330 E Earll Dr","85251","1395",,"2","3","Keller Williams Arizona Realty","$","true","7575402","false","false","false","false","false","33.4842","-111.90173","true","Open House - 1:00 - 5:00 PM","2024-05-31T13:00:00","$724,950","false","House for sale","FOR_SALE","724950","Open: Fri. 1-5pm","OPEN_HOUSE","7575402"
"6107 E Paradise Dr, Scottsdale, AZ 85254","Scottsdale","AZ","6107 E Paradise Dr","85254","13700",,"10","7","eXp Realty","$","true","146208140","false","false","false","false","false","33.59533","-111.94893","true","Open House - 10:00 AM - 2:30 PM","2024-06-08T10:00:00","$7,500,000","false","House for sale","FOR_SALE","7500000","Open: 6/8 10am-2:30pm","OPEN_HOUSE","146208140"
"6411 S River Dr UNIT 27, Tempe, AZ 85283","Tempe","AZ","6411 S River Dr UNIT 27","85283","1796",,"3","2","DeLex Realty","$","true","8145922","false","false","false","false","false","33.362816","-111.895065","true","Open House - 11:00 AM - 3:00 PM","2024-06-01T11:00:00","$575,000","false","Townhouse for sale","FOR_SALE","575000","Open: Sat. 11am-3pm","OPEN_HOUSE","8145922"
"3522 E Suncrest Ct, Phoenix, AZ 85044","Phoenix","AZ","3522 E Suncrest Ct","85044","5108",,"6","5","Keller Williams Integrity First","$","true","8140545","false","false","false","false","false","33.33397","-112.00768","true","Open House - 11:00 AM - 3:00 PM","2024-06-02T11:00:00","$1,699,000","false","House for sale","FOR_SALE","1699000","Open: Sun. 11am-3pm","OPEN_HOUSE","8140545"
"4644 22nd St UNIT 1017, Phoenix, AZ 85016","Phoenix","AZ","4644 22nd St UNIT 1017","85016","850",,"1","1","Russ Lyon Sotheby's International Realty","$","true","68535625","false","false","false","false","false","33.50385","-112.03542","true","Open House - 10:00 AM - 0:00 PM","2024-06-01T10:00:00","$330,000","false","Apartment for sale","FOR_SALE","330000","Open: Sat. 10am-12pm","OPEN_HOUSE","68535625"
"18146 N 93rd Pl, Scottsdale, AZ 85255","Scottsdale","AZ","18146 N 93rd Pl","85255","3052",,"3","3","Realty Executives","$","true","71602284","false","false","false","false","false","33.650665","-111.88008","true","Open House - 0:30 - 2:30 PM","2024-06-02T12:30:00","$1,450,000","false","House for sale","FOR_SALE","1450000","Open: Sun. 12:30-2:30pm","OPEN_HOUSE","71602284"
"6609 E 4th St, Scottsdale, AZ 85251","Scottsdale","AZ","6609 E 4th St","85251","4082",,"6","6","Keller Williams Realty Phoenix","$","true","7572354","false","false","false","false","false","33.489407","-111.93757","true","Open House - 3:00 - 6:00 PM","2024-05-30T15:00:00","$2,300,000","false","New construction","FOR_SALE","2300000","Open: Thu. 3-6pm","OPEN_HOUSE","7572354"
"8661 E Preserve Way, Scottsdale, AZ 85266","Scottsdale","AZ","8661 E Preserve Way","85266","4132",,"4","4","Keller Williams Arizona Realty","$","true","8033861","false","false","false","false","false","33.794205","-111.89436","true","Open House - 10:00 AM - 1:00 PM","2024-05-30T10:00:00","$1,950,000","false","House for sale","FOR_SALE","1950000","Open: Thu. 10am-1pm","OPEN_HOUSE","8033861"
"40 E Greenway Rd, Phoenix, AZ 85042","Phoenix","AZ","40 E Greenway Rd","85042","2571",,"3","4","Keller Williams Arizona Realty","$","true","7526319","false","false","false","false","false","33.38435","-112.07169","true","Open House - 10:00 AM - 1:00 PM","2024-06-01T10:00:00","$815,000","false","House for sale","FOR_SALE","815000","Open: Sat. 10am-1pm","OPEN_HOUSE","7526319"
"22245 N 98th Ave, Peoria, AZ 85383","Peoria","AZ","22245 N 98th Ave","85383","3286",,"4","4","Coldwell Banker Realty","$","true","284860920","false","false","false","false","false","33.68599","-112.271","true","Open House - 11:00 AM - 2:00 PM","2024-06-01T11:00:00","$799,900","false","House for sale","FOR_SALE","799900","Open: Sat. 11am-2pm","OPEN_HOUSE","284860920"
"1615 Palmcroft Way SE, Phoenix, AZ 85007","Phoenix","AZ","1615 Palmcroft Way SE","85007","2924",,"3","4","Russ Lyon Sotheby's International Realty","$","true","7520505","false","false","false","false","false","33.46702","-112.088455","true","Open House - 10:00 AM - 1:00 PM","2024-06-01T10:00:00","$1,750,000","false","House for sale","FOR_SALE","1750000","Open: Sat. 10am-1pm","OPEN_HOUSE","7520505"
"16600 N Thompson Peak Pkwy UNIT 2050, Scottsdale, AZ 85260","Scottsdale","AZ","16600 N Thompson Peak Pkwy UNIT 2050","85260","1318",,"2","2","Realty Executives","$","true","59267423","false","false","false","false","false","33.6374","-111.86461","true","Open House - 11:00 AM - 2:00 PM","2024-05-30T11:00:00","$640,000","false","Apartment for sale","FOR_SALE","640000","Open: Thu. 11am-2pm","OPEN_HOUSE","59267423"
"1746 E Jeanine Dr, Tempe, AZ 85284","Tempe","AZ","1746 E Jeanine Dr","85284","2751",,"3","4","Redfin Corporation","$","true","8153467","false","false","false","false","false","33.32898","-111.91199","true","Open House - 2:00 - 4:00 PM","2024-06-01T14:00:00","$1,049,000","false","House for sale","FOR_SALE","1049000","Open: Sat. 2-4pm","OPEN_HOUSE","8153467"
"20704 N 90th Pl UNIT 1067, Scottsdale, AZ 85255","Scottsdale","AZ","20704 N 90th Pl UNIT 1067","85255","1771",,"2","2","West USA Realty","$","true","60982336","false","false","false","false","false","33.67268","-111.88736","true","Open House - 0:00 - 3:00 PM","2024-06-01T12:00:00","$928,000","false","Townhouse for sale","FOR_SALE","928000","Open: Sat. 12-3pm","OPEN_HOUSE","60982336"
"8301 E Malcomb Dr, Scottsdale, AZ 85250","Scottsdale","AZ","8301 E Malcomb Dr","85250","2284",,"3","4","Locality Real Estate","$","true","7856653","false","false","false","false","false","33.528934","-111.90236","true","Open House - 11:00 AM - 2:00 PM","2024-06-01T11:00:00","$1,250,000","false","House for sale","FOR_SALE","1250000","Open: Sat. 11am-2pm","OPEN_HOUSE","7856653"
"719 E Moreland St, Phoenix, AZ 85006","Phoenix","AZ","719 E Moreland St","85006","1551",,"1","3","NORTH&CO.","$","true","7530024","false","false","false","false","false","33.46087","-112.06422","true","Open House - 10:00 AM - 1:00 PM","2024-06-01T10:00:00","$578,499","false","House for sale","FOR_SALE","578499","Open: Sat. 10am-1pm","OPEN_HOUSE","7530024"
"9207 N 83rd St, Scottsdale, AZ 85258","Scottsdale","AZ","9207 N 83rd St","85258","2916",,"3","4","Russ Lyon Sotheby's International Realty","$","true","2057671901","false","false","false","false","false","33.56974","-111.90246","true","Open House - 0:00 - 3:00 PM","2024-05-31T12:00:00","$1,900,000","false","House for sale","FOR_SALE","1900000","Open: Fri. 12-3pm","OPEN_HOUSE","2057671901"
"8648 E Onyx Ave, Scottsdale, AZ 85258","Scottsdale","AZ","8648 E Onyx Ave","85258","3211",,"3","4","HomeSmart","$","true","7865621","false","false","false","false","false","33.575264","-111.89502","true","Open House - 11:00 AM - 2:00 PM","2024-05-31T11:00:00","$2,149,000","false","House for sale","FOR_SALE","2149000","Open: Fri. 11am-2pm","OPEN_HOUSE","7865621"
"6434 W Misty Willow Ln, Glendale, AZ 85310","Glendale","AZ","6434 W Misty Willow Ln","85310","3028",,"3","4","Keller Williams Arizona Realty","$","true","52426435","false","false","false","false","false","33.7038","-112.199135","true","Open House - 2:00 - 5:00 PM","2024-06-02T14:00:00","$745,000","false","House for sale","FOR_SALE","745000","Open: Sun. 2-5pm","OPEN_HOUSE","52426435"
"7736 W Tumblewood Dr, Peoria, AZ 85382","Peoria","AZ","7736 W Tumblewood Dr","85382","1716",,"2","3","Platinum Living Realty","$","true","7903223","false","false","false","false","false","33.62762","-112.22533","true","Open House - 10:00 AM - 1:00 PM","2024-05-31T10:00:00","$518,000","false","House for sale","FOR_SALE","518000","Open: Fri. 10am-1pm","OPEN_HOUSE","7903223"
"23379 N 73rd Way, Scottsdale, AZ 85255","Scottsdale","AZ","23379 N 73rd Way","85255","2353",,"3","3","Russ Lyon Sotheby's International Realty","$","true","284850867","false","false","false","false","false","33.697723","-111.9192","true","Open House - 1:00 - 3:00 PM","2024-06-01T13:00:00","$845,000","false","Townhouse for sale","FOR_SALE","845000","Open: Sat. 1-3pm","OPEN_HOUSE","284850867"
"2736 W El Caminito Dr, Phoenix, AZ 85051","Phoenix","AZ","2736 W El Caminito Dr","85051","1553",,"2","3","Weichert, REALTORS - Rattler","$","true","7750973","false","false","false","false","false","33.55879","-112.118774","true","Open House - 4:00 - 6:00 PM","2024-05-30T16:00:00","$349,000","false","House for sale","FOR_SALE","349000","Open: Thu. 4-6pm","OPEN_HOUSE","7750973"
"31314 N 1st Pl, Phoenix, AZ 85085","Phoenix","AZ","31314 N 1st Pl","85085","3191",,"4","4","The Noble Agency","$","true","245288141","false","false","false","false","false","33.768906","-112.0725","true","Open House - 0:00 - 3:00 PM","2024-06-01T12:00:00","$875,000","false","House for sale","FOR_SALE","875000","Open: Sat. 12-3pm","OPEN_HOUSE","245288141"
"9143 E La Junta Rd, Scottsdale, AZ 85255","Scottsdale","AZ","9143 E La Junta Rd","85255","5490",,"6","5","NORTH&CO.","$","true","338668952","false","false","false","false","false","33.711926","-111.88473","true","Open House - 1:00 - 4:00 PM","2024-06-02T13:00:00","$4,500,000","false","House for sale","FOR_SALE","4500000","Open: Sun. 1-4pm","OPEN_HOUSE","338668952"
"29425 N 67th Way, Scottsdale, AZ 85266","Scottsdale","AZ","29425 N 67th Way","85266","3309",,"3","4","Launch Powered By Compass","$","true","8036999","false","false","false","false","false","33.7522","-111.93559","true","Open House - 0:00 - 3:00 PM","2024-06-01T12:00:00","$1,250,000","false","House for sale","FOR_SALE","1250000","Open: Sat. 12-3pm","OPEN_HOUSE","8036999"
"3244 E Glenrosa Ave, Phoenix, AZ 85018","Phoenix","AZ","3244 E Glenrosa Ave","85018","3164",,"4","4","RETSY","$","true","7834403","false","false","false","false","false","33.49913","-112.01102","true","Open House - 0:00 - 4:00 PM","2024-06-02T12:00:00","$1,495,000","false","House for sale","FOR_SALE","1495000","Open: Sun. 12-4pm","OPEN_HOUSE","7834403"
"9244 E Dreyfus Pl, Scottsdale, AZ 85260","Scottsdale","AZ","9244 E Dreyfus Pl","85260","2119",,"3","3","eXp Realty","$","true","8056950","false","false","false","false","false","33.60538","-111.88166","true","Open House - 0:00 - 3:00 PM","2024-06-01T12:00:00","$775,000","false","House for sale","FOR_SALE","775000","Open: Sat. 12-3pm","OPEN_HOUSE","8056950"
"30093 N 129th Dr, Peoria, AZ 85383","Peoria","AZ","30093 N 129th Dr","85383","2180",,"3","2","Lake Pleasant Real Estate","$","true","95088617","false","false","false","false","false","33.75606","-112.3395","true","Open House - 1:00 - 4:00 PM","2024-05-31T13:00:00","$775,000","false","House for sale","FOR_SALE","775000","Showcase","SHOWCASE","95088617"
"7240 N 11th Ave, Phoenix, AZ 85021","Phoenix","AZ","7240 N 11th Ave","85021","2140",,"3","5","Launch Powered By Compass","$","true","7777872","false","false","false","false","false","33.543537","-112.08711","true","Open House - 1:00 - 4:00 PM","2024-06-01T13:00:00","$799,900","false","House for sale","FOR_SALE","799900","Open: Sat. 1-4pm","OPEN_HOUSE","7777872"
"16611 S 9th St, Phoenix, AZ 85048","Phoenix","AZ","16611 S 9th St","85048","1969",,"3","3","Real Broker","$","true","316017531","false","false","false","false","false","33.295944","-112.06278","true","Open House - 1:00 - 3:00 PM","2024-06-01T13:00:00","$925,000","false","House for sale","FOR_SALE","925000","Open: Sat. 1-3pm","OPEN_HOUSE","316017531"
"9028 N 107th Pl, Scottsdale, AZ 85258","Scottsdale","AZ","9028 N 107th Pl","85258","2093",,"2","3","Coldwell Banker Realty","$","true","8061229","false","false","false","false","false","33.56851","-111.84609","true","Open House - 11:00 AM - 3:00 PM","2024-06-01T11:00:00","$925,000","false","House for sale","FOR_SALE","925000","Open: Sat. 11am-3pm","OPEN_HOUSE","8061229"
"12832 E Sorrel Ln, Scottsdale, AZ 85259","Scottsdale","AZ","12832 E Sorrel Ln","85259","5655",,"6","4","Keller Williams Northeast Realty","$","true","8052899","false","false","false","false","false","33.57346","-111.80428","true","Open House - 2:00 - 3:00 PM","2024-05-30T14:00:00","$3,395,000","false","House for sale","FOR_SALE","3395000","Open: Thu. 2-3pm","OPEN_HOUSE","8052899"
"29212 N 24th Ln, Phoenix, AZ 85085","Phoenix","AZ","29212 N 24th Ln","85085","1222",,"2","3","Opendoor Brokerage, LLC","$","true","81970878","false","false","false","false","false","33.749516","-112.11168","true","Open House - 8:00 AM - 7:30 PM","2024-05-30T08:00:00","$454,000","false","House for sale","FOR_SALE","454000","Open: Thu. 8am-7:30pm","OPEN_HOUSE","81970878"
"15221 N 52nd Pl, Scottsdale, AZ 85254","Scottsdale","AZ","15221 N 52nd Pl","85254","1823",,"2","4","Keller Williams Arizona Realty","$","true","8027807","false","false","false","false","false","33.625168","-111.96728","true","Open House - 11:00 AM - 2:00 PM","2024-06-01T11:00:00","$774,000","false","House for sale","FOR_SALE","774000","Open: Sat. 11am-2pm","OPEN_HOUSE","8027807"
"5438 W Roanoke Ave, Phoenix, AZ 85035","Phoenix","AZ","5438 W Roanoke Ave","85035","1166",,"2","3","Opendoor Brokerage, LLC","$","true","7499667","false","false","false","false","false","33.478973","-112.17643","true","Open House - 8:00 AM - 7:30 PM","2024-05-30T08:00:00","$327,000","false","House for sale","FOR_SALE","327000","Open: Thu. 8am-7:30pm","OPEN_HOUSE","7499667"
"8442 E Holly St, Scottsdale, AZ 85257","Scottsdale","AZ","8442 E Holly St","85257","1959",,"2","4","SunnyHill Realty","$","true","7582459","false","false","false","false","false","33.471115","-111.89856","true","Open House - 1:00 - 4:00 PM","2024-06-02T13:00:00","$830,000","false","House for sale","FOR_SALE","830000","Open: Sun. 1-4pm","OPEN_HOUSE","7582459"
"10201 N 99th Ave #38A, Peoria, AZ 85345","Peoria","AZ","10201 N 99th Ave #38A","85345","896",,"2","2","West USA Realty","$","true","2067000007","false","false","false","false","false","33.57825","-112.27147","true","Open House - 10:00 AM - 2:00 PM","2024-06-01T10:00:00","$98,000","false","Home for sale","FOR_SALE","98000","Open: Sat. 10am-2pm","OPEN_HOUSE","2067000007"
"106 W Mohawk Dr, Phoenix, AZ 85027","Phoenix","AZ","106 W Mohawk Dr","85027","1350",,"2","3","Award Realty","$","true","7967591","false","false","false","false","false","33.674892","-112.07493","true","Open House - 10:00 AM - 1:00 PM","2024-05-31T10:00:00","$384,900","false","House for sale","FOR_SALE","384900","Open: Fri. 10am-1pm","OPEN_HOUSE","7967591"
"9263 E Karen Dr, Scottsdale, AZ 85260","Scottsdale","AZ","9263 E Karen Dr","85260","1720",,"2","3","Coldwell Banker Realty","$","true","8061883","false","false","false","false","false","33.623283","-111.88092","true","Open House - 11:00 AM - 1:00 PM","2024-05-30T11:00:00","$785,000","false","House for sale","FOR_SALE","785000","Open: Thu. 11am-1pm","OPEN_HOUSE","8061883"
"11641 N 23rd St, Phoenix, AZ 85028","Phoenix","AZ","11641 N 23rd St","85028","2667",,"2","5","Engel & Voelkers Scottsdale","$","true","7816350","false","false","false","false","false","33.59217","-112.032425","true","Open House - 10:00 AM - 0:00 PM","2024-06-02T10:00:00","$869,000","false","House for sale","FOR_SALE","869000","Open: Sun. 10am-12pm","OPEN_HOUSE","7816350"
"4435 E Jojoba Rd, Phoenix, AZ 85044","Phoenix","AZ","4435 E Jojoba Rd","85044","2003",,"2","4","Redfin Corporation","$","true","245241422","false","false","false","false","false","33.321716","-111.98703","true","Open House - 1:30 - 4:30 PM","2024-06-01T13:30:00","$699,000","false","House for sale","FOR_SALE","699000","Open: Sat. 1:30-4:30pm","OPEN_HOUSE","245241422"
"9725 W Caron Dr, Peoria, AZ 85345","Peoria","AZ","9725 W Caron Dr","85345","1537",,"2","3","W and Partners, LLC","$","true","95138532","false","false","false","false","false","33.566235","-112.26918","true","Open House - 2:00 - 4:00 PM","2024-06-01T14:00:00","$410,000","false","House for sale","FOR_SALE","410000","Open: Sat. 2-4pm","OPEN_HOUSE","95138532"
"6711 N 19th St, Phoenix, AZ 85016","Phoenix","AZ","6711 N 19th St","85016","2450",,"3","4","Coldwell Banker Realty","$","true","7807616","false","false","false","false","false","33.5351","-112.04034","true","Open House - 11:00 AM - 2:00 PM","2024-06-01T11:00:00","$749,999","false","House for sale","FOR_SALE","749999","Open: Sat. 11am-2pm","OPEN_HOUSE","7807616"
"26125 N 96th Ave, Peoria, AZ 85383","Peoria","AZ","26125 N 96th Ave","85383","2705",,"3","3","West USA Realty","$","true","126229529","false","false","false","false","false","33.720543","-112.26584","true","Open House - 0:00 - 3:00 PM","2024-06-02T12:00:00","$975,000","false","House for sale","FOR_SALE","975000","Open: Sun. 12-3pm","OPEN_HOUSE","126229529"
"6877 W Lariat Ln, Peoria, AZ 85383","Peoria","AZ","6877 W Lariat Ln","85383","2614",,"2","4","Coldwell Banker Realty","$","true","7925327","false","false","false","false","false","33.722645","-112.20866","true","Open House - 11:00 AM - 3:00 PM","2024-06-01T11:00:00","$599,000","false","House for sale","FOR_SALE","599000","Open: Sat. 11am-3pm","OPEN_HOUSE","7925327"
"3835 E Matthew Dr, Phoenix, AZ 85050","Phoenix","AZ","3835 E Matthew Dr","85050","3094",,"3","5","Real Broker","$","true","88792020","false","false","false","false","false","33.67716","-111.998024","true","Open House - 10:00 AM - 0:00 PM","2024-06-01T10:00:00","$995,000","false","House for sale","FOR_SALE","995000","Open: Sat. 10am-12pm","OPEN_HOUSE","88792020"
"11360 N 106th St, Scottsdale, AZ 85259","Scottsdale","AZ","11360 N 106th St","85259","3449",,"3","4","DPR Realty LLC","$","true","8058395","false","false","false","false","false","33.5892","-111.852715","true","Open House - 10:00 AM - 5:00 PM","2024-06-01T10:00:00","$1,595,000","false","House for sale","FOR_SALE","1595000","Open: Sat. 10am-5pm","OPEN_HOUSE","8058395"
